ModelName,CPUUsage,RAMUsage,Temperature,Voltage,DiskUsage,FanSpeed,ProblemDetected
Microsoft Aspire 3811,64.57206348,68.65811244,56.34167394,12.1654189,13.08688515,2844,No Problem
Microsoft Pavilion 4864,67.2529332,8.505239298,64.36618811,19.97646957,25.13185597,2954,Overheating
Microsoft Inspiron 3542,54.59337224,40.76477947,24.56028106,10.40904023,58.92712508,3691,Memory Leak
Microsoft Satellite 8924,22.46670898,80.16682278,40.01061275,13.40771355,93.22686978,1465,Overheating
Microsoft Satellite 6622,40.02608369,96.50339663,26.92394787,10.42338953,89.50170902,2339,Power Issue
Microsoft ThinkPad 7887,55.53284039,51.01652893,41.75349125,17.48790958,21.22736494,2667,Overheating
Microsoft Satellite 2583,93.83222422,65.47941251,82.65591412,16.50187591,71.91461783,4763,Disk Failure
Microsoft Aspire 6961,82.207002,43.25269071,37.84951791,10.57060731,14.18167561,4637,Memory Leak
Microsoft Satellite 4913,33.19862936,74.75579552,72.84432691,15.22259411,65.70561872,2643,No Problem
Microsoft Inspiron 6530,82.08354174,13.81500215,58.36533363,15.28357406,36.26912877,3369,Power Issue
Microsoft Galaxy 1579,85.51778267,17.17878778,30.74104343,17.67562896,12.77267512,2180,Power Issue
Microsoft Inspiron 4663,54.20309877,45.41136038,94.3883672,17.34388132,2.624269429,2166,Memory Leak
Microsoft Inspiron 4831,92.09841348,53.12842555,91.30455827,11.45919444,24.01315759,3255,No Problem
Microsoft ThinkPad 2560,69.28265971,27.87544272,71.20119545,18.75186973,28.53673027,1536,Memory Leak
Microsoft Vaio 9564,9.541738793,6.057254565,50.71743005,15.43577826,37.18156534,4327,Memory Leak
Microsoft Surface 4977,82.68849547,65.97650279,62.5219234,17.83968488,77.51706454,1252,Overheating
Microsoft Pavilion 3028,89.13141366,99.10813507,54.04599347,12.88995515,91.23875158,3369,No Problem
Microsoft Aspire 9649,27.0131688,25.49943521,26.0146274,18.12819877,46.0108426,4604,Overheating
Microsoft MacBook 1421,37.35064742,51.78640196,25.45171605,16.10774337,37.69674799,1155,Overheating
Microsoft ThinkPad 2603,59.66602354,21.6712593,99.5553465,10.79980526,64.29730652,2524,Memory Leak
Microsoft MacBook 6028,30.91418461,55.34941202,37.4056627,13.11715954,84.22740587,2042,Power Issue
Microsoft Pavilion 4697,37.71388891,24.98626504,93.69019825,14.77887623,63.97435667,1420,Disk Failure
Microsoft ThinkPad 8006,49.78709966,66.3665341,49.09655243,14.28692454,18.0198982,4335,Memory Leak
Microsoft MacBook 9832,70.20177151,5.413836781,39.8824722,17.3513916,99.54524327,4382,Overheating
Microsoft ZenBook 6287,0.145016759,45.01898982,97.23724379,19.24049275,13.72941187,3784,Disk Failure
Microsoft Pavilion 3196,20.5548161,36.45755475,37.0963103,15.90231784,81.91743034,3208,Disk Failure
Microsoft ThinkPad 7291,88.00032812,79.56187722,56.31844084,15.13418415,51.24922019,3784,Disk Failure
Microsoft Vaio 7645,70.13502454,68.00371088,33.76704324,15.54363826,85.9447119,3577,Memory Leak
Microsoft Aspire 5663,83.48477227,20.08727548,73.75877653,10.86014263,50.55238773,2642,Disk Failure
Microsoft Galaxy 1371,81.69457136,80.10654337,69.40929395,17.61076708,34.85468781,2481,Overheating
Microsoft ThinkPad 6251,99.78914327,89.66290127,84.356024,14.41752059,98.21575248,2240,No Problem
Microsoft ThinkPad 4471,3.801934525,49.4604013,50.62411415,14.83914503,20.5794874,1460,No Problem
Microsoft MacBook 3911,60.78772162,94.41635364,69.919015,16.52306834,99.51684506,4894,No Problem
Microsoft ZenBook 2321,81.98808638,85.26580553,58.82224213,11.45705897,80.49170491,4416,Disk Failure
Microsoft Surface 7494,25.11412809,65.21473715,55.6214954,16.68459988,91.15318174,4570,Memory Leak
Microsoft Vaio 9535,82.00114289,1.039295808,24.0480109,18.91339688,5.771420823,2939,Disk Failure
Microsoft Pavilion 8178,96.91800301,68.8718807,41.29027109,14.83993407,66.55140356,4167,Overheating
Microsoft Satellite 1488,38.1930218,27.42943348,52.78972588,17.78730245,37.44095648,1854,Power Issue
Microsoft Surface 9912,96.06438173,84.59312166,96.50189784,15.22754758,17.4234862,4541,Disk Failure
Microsoft Pavilion 8372,86.75722767,40.9063905,82.73641555,10.98865044,94.42447726,3068,Memory Leak
Microsoft MacBook 5376,98.87361699,64.79111858,22.10890314,15.2481974,47.19152581,1457,Memory Leak
Microsoft Inspiron 4473,83.09724976,81.67908136,57.02072544,11.48648176,85.29371978,2333,No Problem
Microsoft Galaxy 6323,2.951785126,50.4710435,67.95763345,18.82638832,63.36395317,2981,Memory Leak
Microsoft Satellite 5452,84.2537643,60.52642443,33.41554577,17.07720753,84.07589093,1305,No Problem
Microsoft Surface 1868,12.80801849,61.93136331,78.79395149,18.46688073,67.84576295,3356,Power Issue
Microsoft ZenBook 5529,47.4676309,80.01487388,38.73547671,10.74449736,96.92040986,2344,Power Issue
Microsoft Galaxy 1795,33.28946416,94.81771836,98.66889576,18.17727586,30.04887364,3438,No Problem
Microsoft Inspiron 5760,9.359989505,84.91886268,86.32670179,11.25691881,28.18437465,4710,No Problem
Microsoft MacBook 1234,52.5279675,51.22715372,88.15407223,16.82747424,87.39929364,4706,Power Issue
Microsoft ThinkPad 5843,70.07476888,96.40500317,21.92321271,17.36851049,16.00609541,1576,Disk Failure
Microsoft Surface 1683,69.34507213,89.77078028,99.46944706,18.87821783,67.44628319,4085,Disk Failure
Microsoft MacBook 3076,57.76475094,2.550576108,99.39106451,15.29602407,46.62212776,2444,Memory Leak
Microsoft Satellite 5913,47.03803315,65.85188705,78.11242629,11.55953639,3.226912029,4001,No Problem
Microsoft ThinkPad 6465,12.03033258,32.54497791,78.27074232,18.71286092,66.66237368,3650,Memory Leak
Microsoft ZenBook 8433,31.42248604,99.72225824,34.90228772,14.01702101,38.54144849,2929,Overheating
Microsoft Surface 5742,56.11471726,95.62286722,84.81240072,15.20724425,96.07166599,3444,Memory Leak
Microsoft ZenBook 8736,64.2514453,87.3881743,30.88366015,10.11628846,71.72841176,2970,Disk Failure
Microsoft Aspire 4988,4.014168678,56.879351,66.37674494,15.16706295,29.07365169,4136,Overheating
Microsoft Pavilion 3444,79.63752235,28.10437776,61.39278467,19.13906024,59.07852515,3543,Memory Leak
Microsoft Aspire 4109,88.68865131,28.34671707,43.35149133,14.55295976,15.71543669,2221,Memory Leak
Microsoft Galaxy 4099,79.30398607,44.78828903,79.5109063,16.62022753,18.67684956,2005,Overheating
Microsoft Aspire 8221,63.36975073,29.16308342,46.47052274,13.8678703,27.86416541,3241,Disk Failure
Microsoft Inspiron 5220,15.23595213,84.57133254,88.46271342,13.02315537,52.89949412,2069,Disk Failure
Microsoft Galaxy 1349,7.304996983,32.55044721,70.96312902,11.70934248,21.52334049,4643,Overheating
Microsoft ThinkPad 8017,43.84321526,95.96558371,75.35554809,15.17932668,41.05817998,1253,No Problem
Microsoft ThinkPad 3118,74.68329961,63.15396697,97.39753564,18.66634671,27.92252287,1273,Disk Failure
Microsoft MacBook 7010,38.6623328,36.53417415,90.45108935,13.08060247,38.26356968,2385,Overheating
Microsoft Satellite 9237,40.5665976,68.01683152,24.51067682,11.68727505,77.60357215,4421,Disk Failure
Microsoft Pavilion 3318,41.30257333,38.08924351,58.9093115,18.10694706,12.08678616,2660,Power Issue
Microsoft Galaxy 7195,15.10545227,7.557593574,70.47788303,13.65072521,94.59707885,3201,Disk Failure
Microsoft Pavilion 4151,59.72525295,56.24318525,54.04403822,16.71803806,1.63307917,3248,Overheating
Microsoft Surface 2354,68.10535854,15.97980314,87.39602359,18.36176024,54.37001967,2358,Power Issue
Microsoft MacBook 2721,30.80784212,50.57267237,25.4627115,13.7524221,97.46348248,2936,No Problem
Microsoft Satellite 4018,98.06953801,48.70612374,46.96178747,11.47720646,47.52224077,1001,No Problem
Microsoft Pavilion 9038,80.26324171,64.26187407,93.39551854,14.30821937,17.56425047,3085,Power Issue
Microsoft ZenBook 9323,84.81812355,42.33217585,99.95408727,17.98159226,63.2910331,3174,Power Issue
Microsoft ThinkPad 2117,56.25100739,48.22366831,70.78669385,15.57644939,12.76369082,4708,No Problem
Microsoft ThinkPad 9543,55.68624002,37.83673996,72.39381642,16.88555138,40.29953404,3233,Memory Leak
Microsoft Inspiron 8927,19.06937573,24.30463076,33.4778638,19.01051312,17.27249388,2030,Overheating
Microsoft Pavilion 1917,86.96757276,65.2993366,79.74788658,14.21445048,84.07448291,1520,Power Issue
Microsoft Galaxy 3154,86.96163742,46.73952986,21.59031364,19.69060937,92.11424199,3063,Memory Leak
Microsoft Pavilion 1708,79.33350907,93.88811267,55.49472901,13.09784914,44.3409203,4896,No Problem
Microsoft Inspiron 5152,46.11341466,71.66748052,95.79524678,16.58694856,78.5766055,4670,Overheating
Microsoft Aspire 2290,4.40328818,88.47061499,69.45921403,16.89398067,7.811537808,2000,Memory Leak
Microsoft Aspire 8457,2.012573833,73.64217729,77.99759331,14.16311408,46.34293269,3516,Memory Leak
Microsoft ZenBook 7278,59.53831614,5.213572182,31.87428993,17.36325907,21.89635457,1589,Power Issue
Microsoft Inspiron 7089,72.9711062,84.90888325,38.35332168,15.41589362,16.60750848,3618,Disk Failure
Microsoft Inspiron 2447,11.56197639,68.79475326,55.76830367,13.3836787,55.65381789,1768,Overheating
Microsoft ThinkPad 3480,1.520785452,67.64800066,93.17850361,18.778134,68.68985775,4784,Disk Failure
Microsoft ThinkPad 6653,20.12337124,63.13721789,92.76036007,12.01066761,69.70084254,2712,Power Issue
Microsoft Aspire 8299,92.63300804,91.19550216,98.19588233,16.67345864,38.97945242,3818,Power Issue
Microsoft Inspiron 8303,81.98539769,32.0010447,57.975713,15.58111623,38.41034369,3035,No Problem
Microsoft ZenBook 1857,81.50253623,8.665803022,30.80338461,11.06295452,29.45525318,4054,Power Issue
Microsoft Vaio 9347,58.50319509,28.68056293,32.53192879,15.32093623,2.193740296,1593,Overheating
Samsung Pavilion 8146,6.760186379,34.42034616,29.88082974,10.21270935,34.12030255,3364,Disk Failure
Samsung MacBook 1872,56.34527321,26.38323926,28.08950265,12.50174772,99.39381905,1435,Power Issue
Samsung ZenBook 4714,95.39912655,86.95082336,44.30827171,12.71296717,95.41860674,4607,Power Issue
Samsung Vaio 2150,19.48276418,60.81754337,39.61070002,17.9499898,39.46031536,2297,No Problem
Samsung Surface 2398,26.01526233,89.84889165,97.51180425,19.06203966,75.8433831,2917,Disk Failure
Samsung ZenBook 3382,98.46729871,12.32138419,40.56468347,16.36520385,44.8974649,3371,Memory Leak
Samsung Satellite 2655,2.930732692,28.7101094,23.99598979,18.43331526,0.803070722,1290,No Problem
Samsung Satellite 5059,64.41935188,89.44813788,51.22636887,19.1127592,25.8182101,3757,Disk Failure
Samsung MacBook 5976,31.86100781,85.05080658,66.152738,13.23284945,26.96704531,4753,Power Issue
Samsung MacBook 6734,96.52638066,99.49579001,74.15772967,12.39103939,28.84663921,4701,No Problem
Samsung Aspire 8683,68.61667258,22.15104416,76.52707688,11.31805906,40.14296292,4118,Disk Failure
Samsung Inspiron 8425,62.81741884,87.77850956,44.13082515,18.41537562,38.68288475,1244,Disk Failure
Samsung ThinkPad 6200,29.38966206,38.11621251,39.07523589,15.33140155,33.97512415,4286,Memory Leak
Samsung Satellite 2807,38.17657847,66.69153509,90.5640112,11.92906609,13.71764643,2212,Disk Failure
Samsung Satellite 8235,88.49091954,16.57905324,78.17375081,16.28445819,44.27661754,2958,No Problem
Samsung Aspire 8373,25.23487866,31.81358355,85.45612188,12.76143182,15.33109008,2864,Overheating
Samsung Inspiron 2747,15.03055775,20.33567821,72.99567211,10.16943347,74.08372195,3300,Power Issue
Samsung Galaxy 3128,87.66970258,3.753005735,28.48978991,12.02076014,83.63610513,3174,Power Issue
Samsung Surface 2041,70.53428205,42.57465554,40.96429994,10.99002293,24.90298159,3737,Memory Leak
Samsung ZenBook 5301,41.77940709,68.30335454,55.07635348,10.55397663,2.998498953,3460,Overheating
Samsung MacBook 4280,10.08060572,30.05122833,45.61094411,18.90463972,68.47951162,1538,Memory Leak
Samsung Satellite 1103,25.40500624,73.21206399,64.53204559,11.76065051,67.25875245,2208,Overheating
Samsung ThinkPad 7532,36.88210048,25.12023246,23.29495229,16.33270464,68.13010796,4913,Overheating
Samsung MacBook 3923,77.00120728,8.52815071,76.18549132,14.32809819,29.59853099,3206,No Problem
Samsung Inspiron 1334,13.48883582,87.68134188,43.27418224,13.2137559,51.75047519,2175,Power Issue
Samsung Galaxy 2517,8.048010408,17.42010567,98.48481628,14.03520327,9.547580895,2699,Memory Leak
Samsung Surface 1870,1.401430977,63.88969359,48.48357074,19.70421534,38.08633113,2261,Disk Failure
Samsung Satellite 8967,36.63609874,23.03585237,71.54243715,19.10552056,71.07600059,3279,Power Issue
Samsung Vaio 6235,53.71729486,3.052703543,92.18534209,16.50675961,53.60282097,2047,Memory Leak
Samsung ThinkPad 7159,1.54059371,73.07893753,52.99472884,11.74432635,48.15384493,1981,Overheating
Samsung Satellite 2118,9.598467289,86.39851048,44.92029634,15.21059713,40.4272401,4770,Memory Leak
Samsung MacBook 1478,81.11467222,25.54880216,44.40310803,15.76671894,54.22080633,3228,Power Issue
Samsung Galaxy 9101,51.57312091,70.62660516,66.83009698,16.33952545,42.16800802,4294,Power Issue
Samsung Satellite 9338,29.09036137,63.57082415,36.91419549,10.3143623,85.76740607,1944,Disk Failure
Samsung Inspiron 3797,37.75032441,74.87956172,48.82194708,18.08791924,41.92471942,3994,Power Issue
Samsung ThinkPad 1748,25.11924909,62.40965548,66.73947707,14.2291395,63.41818026,4113,No Problem
Samsung ThinkPad 6775,4.412587154,78.25508053,44.77541753,17.47730037,60.36506431,1392,Disk Failure
Samsung MacBook 6050,4.981007657,17.45533394,69.16757355,12.68140112,36.67526386,3355,Memory Leak
Samsung Surface 5371,52.92137139,64.81817986,59.07230041,19.39398674,76.18645735,2863,Power Issue
Samsung MacBook 5665,53.17563176,98.70901144,39.07240191,17.34959901,15.96597515,2986,Memory Leak
Samsung Vaio 8822,19.54572413,59.86702682,62.41060417,13.93897088,7.954619569,4645,Overheating
Samsung Inspiron 8582,84.32808644,11.46396049,75.24662498,15.25438927,2.699331749,3360,Disk Failure
Samsung Inspiron 4249,24.87978255,57.346765,35.90266272,10.39677312,93.2931138,4801,Memory Leak
Samsung Inspiron 9732,30.76646704,46.31626144,61.7661021,16.56054032,72.76883424,4619,Overheating
Samsung MacBook 8149,84.31352658,37.65249754,67.1033408,16.3189429,55.97604475,1755,Overheating
Samsung Pavilion 1150,45.1968362,62.52982348,70.09877635,14.90331871,70.39035867,1741,Power Issue
Samsung Galaxy 7313,26.04071208,76.24403851,43.24985753,11.76761508,71.23225837,3501,Memory Leak
Samsung MacBook 1570,22.3886235,28.46146889,53.54226892,15.91469867,41.89318551,3657,Overheating
Samsung Vaio 6399,11.04215623,98.61157185,59.54313519,10.60122763,26.54594552,4708,Memory Leak
Samsung MacBook 5628,74.82454634,7.658352794,56.1437117,11.49179841,22.57010244,3372,Memory Leak
Samsung MacBook 8650,85.63348884,30.75545528,99.66850955,10.30431818,76.94203463,2799,Power Issue
Samsung Aspire 8506,9.212684527,77.37070759,37.47636266,17.2996195,51.27603475,4792,Disk Failure
Samsung Pavilion 5696,19.58507922,80.50074815,27.54581288,12.6304219,30.76981521,4429,No Problem
Samsung Inspiron 5410,77.30568726,96.60683181,58.32418012,19.93595316,21.09876285,1317,Memory Leak
Samsung Pavilion 6585,74.02327147,1.201936105,73.91065361,19.85574461,87.78685545,3667,Memory Leak
Samsung Surface 7886,37.59989821,36.39511852,86.30231956,16.34968958,19.55067622,3905,Overheating
Samsung Surface 5427,33.60020882,87.80840311,87.11733505,12.37548639,42.12691963,2975,Disk Failure
Samsung ZenBook 3257,86.49537604,40.20872935,62.06359255,12.12425649,55.56716996,2818,Memory Leak
Samsung ThinkPad 8394,58.18767162,6.791877236,61.60060209,16.96603562,0.278755718,1829,Disk Failure
Samsung ThinkPad 8933,71.41404362,28.92433927,36.00050924,10.54739014,21.08707349,1806,Disk Failure
Samsung MacBook 1523,39.70495486,60.28030002,94.4113283,15.8064778,74.75614663,3958,Power Issue
Samsung Surface 2492,74.60933168,52.29366505,65.43697293,10.63912883,39.73074831,3577,Power Issue
Samsung Vaio 9890,25.8660156,53.87032325,81.47429553,19.714247,68.83104002,2164,No Problem
Samsung Surface 9707,87.15214156,58.59310535,38.8739259,18.91252842,82.82991425,2746,Memory Leak
Samsung MacBook 7374,7.47526078,48.4298013,58.91076592,16.46462262,7.906045575,3520,Power Issue
Samsung Satellite 9665,29.93140006,29.89774646,31.0576087,14.75052763,97.07006938,4196,Overheating
Samsung Pavilion 6985,34.9269322,58.35718224,87.3546089,16.271768,58.51121567,1982,Power Issue
Samsung Pavilion 4810,95.2343277,51.07445754,39.10913057,14.04694651,1.403972623,2102,Memory Leak
Samsung Galaxy 2626,45.58716343,48.17037355,22.89396965,15.00103096,9.072225831,2200,Power Issue
Samsung ThinkPad 4516,45.13320012,88.24396398,61.68429664,14.31393612,16.80074338,3402,Disk Failure
Samsung Vaio 5532,24.69885637,35.80842767,95.0336692,17.34341023,45.67062302,2139,Overheating
Samsung Pavilion 3936,36.37910945,71.93943252,92.25778593,18.70264576,77.42383847,3186,No Problem
Samsung Inspiron 8050,24.3349748,73.38473242,20.14798483,16.47126052,13.03387966,1009,Disk Failure
Samsung Aspire 1684,90.09606163,88.77186486,44.32034943,10.75345431,90.66623712,1560,Power Issue
Samsung Inspiron 8322,1.16657611,95.30661828,23.849925,18.66617457,6.420579148,2239,Power Issue
Samsung ThinkPad 8694,85.91264944,9.107708275,67.73522191,13.70840354,65.06247386,1020,Memory Leak
Samsung MacBook 8522,15.6125205,85.76424061,36.93236425,10.51305351,6.742221365,1058,Memory Leak
Samsung Surface 1682,9.00576007,54.07655402,59.01393081,18.09564027,94.14545969,2092,Overheating
Samsung Galaxy 4929,22.05710773,44.55119355,44.70169169,15.32604463,42.26202657,2810,Disk Failure
Samsung Satellite 4664,28.83634314,5.118117517,67.92566666,19.97053138,83.46963261,3182,Power Issue
Samsung Galaxy 3351,16.22607903,1.770013801,41.93678361,18.81794506,72.14474541,4473,Disk Failure
Samsung ZenBook 6592,66.61071905,19.12715893,20.04571616,14.11407901,95.40336313,3061,Power Issue
Samsung Satellite 2501,87.84951743,21.0370881,47.38185824,16.75124296,77.65675404,4701,No Problem
Samsung Inspiron 1410,13.6987122,6.863869066,61.88751936,17.47543856,7.845559052,3134,Disk Failure
Samsung Inspiron 6230,75.30982684,87.59508858,92.33648327,17.52076282,0.886008798,2397,No Problem
Samsung ThinkPad 3259,9.211356198,49.0323721,91.29661858,12.59707277,96.88107658,1539,Memory Leak
Samsung ZenBook 3437,44.2766076,71.43328088,57.40315448,18.31224796,30.4810413,4869,No Problem
Samsung Pavilion 9313,46.23752401,59.04522934,43.76634109,12.39517642,47.53885986,4217,Power Issue
Samsung Pavilion 8423,66.01010222,33.9336844,75.56789689,16.60403565,60.69757904,3471,Power Issue
Samsung Galaxy 8122,41.0709922,97.37407653,39.99361632,12.97546741,79.93077325,3161,Power Issue
Samsung Vaio 5374,38.46635913,22.74677009,34.1706748,10.41570279,91.0050889,3549,No Problem
Samsung Surface 6751,73.8648002,37.55633713,51.46281794,18.40777608,56.53028682,1924,Disk Failure
